flagged,source,source_lang,source_script,source_zotero_id,source_linked_data_uri,source_is_linked_data,source_locator,label_original,label_en,label_json,label_alt,start_label,end_label,date_type,spatial_coverage_name,spatial_coverage_json,spatial_coverage_label,spatial_coverage_uri,derived_from,broader,notes
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Romeinse tijd laat B,Late Roman Period B,"{ ""en"": ""Late Roman Period B"", ""nl"": ""Romeinse tijd laat B"" }",,350 A.D.,450 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Middeleeuwen,Middle Ages,"{ ""en"": ""Middle Ages"", ""nl"": ""Middeleeuwen"" }",,450 A.D.,1500 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Middeleeuwen vroeg,Early Middle Ages,"{ ""en"": ""Early Middle Ages"", ""nl"": ""Middeleeuwen vroeg"" }",,450 A.D.,1050 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Middeleeuwen vroeg A,Early Middle Ages A,"{ ""en"": ""Early Middle Ages A"", ""nl"": ""Middeleeuwen vroeg A"" }",,450 A.D.,525 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Middeleeuwen vroeg B,Early Middle Ages B,"{ ""en"": ""Early Middle Ages B"", ""nl"": ""Middeleeuwen vroeg B"" }",,525 A.D.,725 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Middeleeuwen vroeg C,Early Middle Ages C,"{ ""en"": ""Early Middle Ages C"", ""nl"": ""Middeleeuwen vroeg C"" }",,725 A.D.,900 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Middeleeuwen vroeg D,Early Middle Ages D,"{ ""en"": ""Early Middle Ages D"", ""nl"": ""Middeleeuwen vroeg D"" }",,900 A.D.,1050 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Middeleeuwen laat,Late Middle Ages,"{ ""en"": ""Late Middle Ages"", ""nl"": ""Middeleeuwen laat"" }",,1050 A.D.,1500 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Middeleeuwen laat A,Late Middle Ages A,"{ ""en"": ""Late Middle Ages A"", ""nl"": ""Middeleeuwen laat A"" }",,1050 A.D.,1250 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Middeleeuwen laat B,Late Middle Ages B,"{ ""en"": ""Late Middle Ages B"", ""nl"": ""Middeleeuwen laat B"" }",,1250 A.D.,1500 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Nieuwe tijd,Modern Period,"{ ""en"": ""Modern Period"", ""nl"": ""Nieuwe tijd"" }",,1500 A.D.,2050 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Nieuwe tijd A,Modern Period A,"{ ""en"": ""Modern Period A"", ""nl"": ""Nieuwe tijd A"" }",,1500 A.D.,1650 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Nieuwe tijd B,Modern Period B,"{ ""en"": ""Modern Period B"", ""nl"": ""Nieuwe tijd B"" }",,1650 A.D.,1850 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
missing source_zotero_id,Rijksdienst voor het Cultureel Erfgoed,nld,latn,,,FALSE,,Nieuwe tijd C,Modern Period C,"{ ""en"": ""Modern Period C"", ""nl"": ""Nieuwe tijd C"" }",,1850 A.D.,2050 A.D.,Gregorian_US_punc,Netherlands,"{ ""@id"": ""http://dbpedia.org/resource/Netherlands"", ""label"": ""Netherlands"" }",,,,,
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/1200-bc-middle-east,1200 BC Middle East,1200 BC,,,-1200,-1199,ISO8601,"Afghanistan,Cyprus,Djibouti,Egypt,Georgia,Greece,Iran,Iraq,Israel,Italy,Jordan,Lebanon,Palestine,Saudi Arabia,Sudan,Syria,Turkey,Yemen",,from associated place coordinates,,,,"ME, Greece"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/13th-century-ad-eastern-mediterranean,13th Century AD Eastern Mediterranean (AD 1200-1300),13th Century AD,,,1200,1300,ISO8601,Lebanon,,from associated place coordinates,,,,Late Byzantine-Ayyubid-Mamluk Western Middle East
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/1500-ad-middle-east,1500 AD Middle East (AD 1500-1500),1500 AD,,,1500,1500,ISO8601,"Afghanistan,Cyprus,Djibouti,Egypt,Georgia,Greece,Iran,Iraq,Israel,Italy,Jordan,Lebanon,Pakistan,Palestine,Saudi Arabia,Sudan,Syria,Turkey,United Arab Emirates,Yemen",,from associated place coordinates,,,,"ME, Greece, Indus"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/2nd-millenium-bce,2nd Millenium BCE,2nd Millennium BCE,,,-2000,-1000,ISO8601,"Cyprus,France,Greece,Iran,Iraq,Ireland,Italy,Spain,Syria,Turkey,United Kingdom,Yemen",,from associated place coordinates,,,,The second millenium BCE as defined at http://en.wikipedia.org/wiki/2nd_millennium_BC
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/2nd-millennium-bc-egypt,2nd Millennium BC Egypt (2000-1000 BC),2nd Millennium BC,,,-2000,-1000,ISO8601,"Egypt,Israel,Sudan",,from associated place coordinates,,,,Egypt
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/2nd-millennium-bc-levant,2nd Millennium BC Levant (2000-1000 BC),2nd Millennium BC,,,-2000,-1000,ISO8601,"Egypt,Iraq,Israel,Jordan,Lebanon,Palestine,Syria",,from associated place coordinates,,,,MBA Levant-LBA Levant-Iron Age I Levant (not sure as these are all taken from southern Levant periodisation)
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/3rd-millennium-bc,3rd millennium BC,3rd millennium BC,,,-3000,-2000,ISO8601,"Afghanistan,Cyprus,France,Greece,Iran,Iraq,Ireland,Italy,Pakistan,Syria,Turkey,United Kingdom",,from associated place coordinates,,,,The 3rd millennium BC spans the Early to Middle Bronze Age. As described at http://en.wikipedia.org/wiki/3rd_millennium_BC.
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/4th-millenium-bce,4th millenium BCE,4th millennium BCE,,,-4000,-3000,ISO8601,"France,Greece,Iraq,Ireland,Syria,United Kingdom,Uzbekistan",,from associated place coordinates,,,,The fourth millenium BCE as defined at http://en.wikipedia.org/wiki/4th_millennium_BC
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/abassid-middle-east,Abassid Middle East (AD 750-940),Abassid,,,750,940,ISO8601,"Afghanistan,Cyprus,Egypt,Georgia,Greece,Iran,Iraq,Israel,Jordan,Lebanon,Palestine,Saudi Arabia,Sudan,Syria,Turkey",,from associated place coordinates,,,,"ME, northern Africa"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/achaemenid-roman-republic-middle-east,Achaemenid-Roman Republic Middle East (540-30 BC),Achaemenid-Roman Republic,,,-540,-30,ISO8601,"Afghanistan,Egypt,Georgia,Iran,Iraq,Israel,Jordan,Lebanon,Pakistan,Palestine,Saudi Arabia,Sudan,Syria,Turkey,Turkmenistan,Afghanistan,Egypt,Iran,Iraq,Israel,Jordan,Lebanon,Palestine,Saudi Arabia,Sudan,Syria,Turkey,Yemen",,from associated place coordinates,,,,ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/akkadian-ur-iii-mesopotamia,Akkadian-Ur III Mesopotamia (2335-2000 BC),Akkadian-Ur III,,,-2335,-2000,ISO8601,"Iran,Iraq,Turkey",,from associated place coordinates,,,,Akkadian-Neo-Sumerian Mesopotamia
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/archaic,Archaic (Greco-Roman; 750-550 BCE/BC),Archaic,,,-750,-550,ISO8601,"Albania,Algeria,Armenia,Bulgaria,Cyprus,Egypt,France,Georgia,Germany,Greece,Iran,Iraq,Israel,Italy,Jordan,Kosovo,Kuwait,Lebanon,Libya,Macedonia,Moldova,Monaco,Morocco,Palestine,Poland,Portugal,Russia,Saudi Arabia,Spain,Sudan,Syria,Tajikistan,Tunisia,Turkey,Turkmenistan,Ukraine,United Kingdom",,from associated place coordinates,,,,"The Archaic period in Greek and Roman history. For the purposes of Pleiades, this period is seen to begin in the year 750 and end in the year 550 before the birth of Christ."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/bronze-age-britain,Bronze Age Britain (ca. 2500 - ca. 800 BC/BCE),Bronze Age,,,-2500,-800,ISO8601,United Kingdom,,from associated place coordinates,,,,A long time period associated with Bronze Age Britain.
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/bronze-age-malta,"Bronze Age Malta (ca. 2,500-700 BC)",Bronze Age,,,-2500,-700,ISO8601,Malta,,from associated place coordinates,,,,The Bronze age as represented in the remains of physical culture from the island of Malta.
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/caliphate-umayyad-middle-east,Caliphate-Umayyad Middle East (AD 632-750),Caliphate-Umayyad,,,632,750,ISO8601,"Afghanistan,Egypt,Georgia,Iran,Iraq,Israel,Italy,Jordan,Lebanon,Palestine,Saudi Arabia,Spain,Sudan,Syria,Turkey,Yemen",,from associated place coordinates,,,,"Early Islamic, Rashidun-Umayyad (starts with death of Muhammed who only controlled Arabia)"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/chalcolithic-iran,Chalcolithic Iran (5000-2500 BC),Chalcolithic,,,-5000,-2500,ISO8601,"Iran,Iraq",,from associated place coordinates,,,,Iran
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/chalcolithic-mesopotamia,Chalcolithic Mesopotamia (6200-3750 BC),Chalcolithic,,,-6200,-3750,ISO8601,"Iran,Iraq,Syria,Turkey",,from associated place coordinates,,,,"Copper Age Mesopotamia, Halaf-Ubaid-Early Uruk Mesopotamia"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/classical,Classical (Greco-Roman; 550 BC-330 BC),Classical,,,-550,-330,ISO8601,"Afghanistan,Albania,Algeria,Armenia,Austria,Azerbaijan,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Egypt,France,Georgia,Germany,Gibraltar,Greece,Hungary,India,Iran,Iraq,Israel,Italy,Jordan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Lebanon,Libya,Macedonia,Malta,Moldova,Monaco,Montenegro,Morocco,Oman,Pakistan,Palestine,Portugal,Romania,Russia,Saudi Arabia,Serbia,Slovenia,Somalia,Spain,Sudan,Switzerland,Syria,Tajikistan,Tunisia,Turkey,Turkmenistan,Ukraine,United Kingdom,Uzbekistan,Yemen",,from associated place coordinates,,,,"The Classical period in Greek and Roman history. For the purposes of Pleiades, this period is said to begin in the year 550 and end in the year 330 before the birth of Christ."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/colonial-modern-middle-east,Colonial-Modern Middle East (AD 1800-2000),Colonial-Modern,,,1800,2000,ISO8601,"Djibouti,Iran,Saudi Arabia,Turkey,Yemen",,from associated place coordinates,,,,Late Ottoman-Colonial-Mandate Modern Middle east
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/crusader-byzantine-seljuq-middle-east,Crusader/Byzantine/Seljuq Middle East (AD 1081-1204),Crusader/Byzantine/Seljuq,,,1081,1204,ISO8601,"Georgia,Greece,Iraq,Lebanon,Syria,Turkey",,from associated place coordinates,,,,Latin/1st-4th Crusades-end of Middle Byzantine-Rum/Seljuq
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/crusader-seljuq-ayyubid-levant,Crusader/Seljuq-Ayyubid Levant (AD 1099-1291),Crusader/Seljuq-Ayyubid,,,1099,1291,ISO8601,"Cyprus,Egypt,Iraq,Israel,Jordan,Lebanon,Palestine,Syria,Turkey",,from associated place coordinates,,,,Latin
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/crusader-ottoman-levant,Crusader-Ottoman Levant (AD 1099-1750),Crusader-Ottoman,,,1099,1750,ISO8601,Turkey,,from associated place coordinates,,,,Crusader-Seljuq-Ayyubid-Mamluk-Ottoman Levant
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/early-bronze-age-anatolia,Early Bronze Age Anatolia (2000-1750 BC),Early Bronze Age,,,-2000,-1750,ISO8601,Turkey,,from associated place coordinates,,,,Karum Anatolia
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/early-bronze-age-southern-levant,Early Bronze Age Southern Levant (3300-2000 BC),Early Bronze Age,,,-3300,-2000,ISO8601,"Egypt,Israel,Jordan,Palestine",,from associated place coordinates,,,,southern Levant
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/early-byzantine,Early Byzantine (AD 650-850),Early Byzantine,,,650,850,ISO8601,"Albania,Croatia,Cyprus,Egypt,Germany,Greece,Iraq,Italy,Luxembourg,Syria,Turkey",,from associated place coordinates,,,,Early Byzantine Period in areas where such designations are appropriate.
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/early-dynastic-mesopotamia,Early Dynastic Mesopotamia (2950-2350 BC),Early Dynastic,,,-2950,-2350,ISO8601,"Egypt,Iran,Iraq,Syria,Turkey",,from associated place coordinates,,,,Mesopotamia
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/early-geometric,Early Geometric (Greek; 900-850 BC),Early Geometric,,,-900,-850,ISO8601,"Greece,Italy,Syria,Turkey",,from associated place coordinates,,,,"The Early Geometric period in ancient Greece, from 900-850 before the birth of Christ."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/early-iron-age-anatolia,Early Iron Age Anatolia (1200-700 BC),Early Iron Age,,,-1200,-700,ISO8601,"Cyprus,Greece,Iraq,Syria,Turkey",,from associated place coordinates,,,,incl. Mitanni
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/early-medieval-caucasus,Early Medieval Caucasus (AD 850-1200),Early Medieval,,,850,1200,ISO8601,"Azerbaijan,Georgia,Iran,Iraq,Syria,Turkey",,from associated place coordinates,,,,"Bagratid, Kingdom of Armenia/Kingdom of Georgia"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/early-ottoman-empire,Early Ottoman Empire (AD 1453-1683),Early Ottoman Empire,,,1453,1683,ISO8601,"Cyprus,Egypt,Georgia,Greece,Iran,Iraq,Israel,Italy,Jordan,Lebanon,Palestine,Saudi Arabia,Sudan,Syria,Turkey,Yemen",,from associated place coordinates,,,,ends with the siege of Vienna
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/early-middle-bronze-age-iran,Early-Middle Bronze Age Iran (2500-1500 BC),Early-Middle Bronze Age,,,-2500,-1500,ISO8601,Palestine,,from associated place coordinates,,,,Iran
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/egyptian-hittite-levant,Egyptian/Hittite Levant (1344-1212 BC),Egyptian/Hittite,,,-1344,-1212,ISO8601,"Iraq,Israel,Jordan,Lebanon,Palestine,Syria",,from associated place coordinates,,,,Levant
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/elamite-western-iran,Elamite Western Iran (3200-540 BC),Elamite,,,-3200,-540,ISO8601,"Iran,Iraq,Turkey",,from associated place coordinates,,,,Proto-Old-Middle-Neo-Elamite
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/fatimid-middle-east,Fatimid Middle East (AD 950-1150),Fatimid,,,950,1150,ISO8601,Egypt,,from associated place coordinates,,,,"Western ME, northern Africa"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/first-intermediate-period-egypt,First Intermediate Period Egypt (2168-2010 BCE/BC),First Intermediate Period,,,-2168,-2010,ISO8601,Egypt,,from associated place coordinates,,,,"The First Intermediate Period in Egypt, following the chronology of the UCLA Encyclopedia of Egyptology (compiled by Thomas Schneider): http://www.uee.ucla.edu/contributors/chronology.htm."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/hellenistic-republican,"Hellenistic Greek, Roman Republic (330 BC-30 BC)","Hellenistic Greek, Roman Republic",,,-330,-30,ISO8601,"Afghanistan,Turkey,Egypt,Egypt,Afghanistan,Albania,Algeria,Andorra,Armenia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Bosnia and Herzegovina,Bulgaria,China,Croatia,Cyprus,Czech Republic,Denmark,Djibouti,Egypt,Eritrea,France,Georgia,Germany,Gibraltar,Greece,Guernsey,Hungary,India,Iran,Iraq,Ireland,Israel,Italy,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Lebanon,Libya,Liechtenstein,Luxembourg,Macedonia,Malta,Moldova,Monaco,Montenegro,Morocco,Nepal,Netherlands,Oman,Pakistan,Palestine,Poland,Portugal,Romania,Russia,Saudi Arabia,Serbia,Slovakia,Slovenia,Somalia,Spain,Sri Lanka,Sudan,Switzerland,Syria,Tajikistan,Tunisia,Turkey,Turkmenistan",,from associated place coordinates,,,,"The Hellenistic period in Greek history and the middle-to-late Republican period in Roman history. For the purposes of Pleiades, this period is said to begin in the year 330 and end in the year 30 before the birth of Christ."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/hellenistic-middle-east,Hellenistic Middle East (330-140 BC),Hellenistic,,,-330,-140,ISO8601,"Afghanistan,Egypt,Greece,Iran,Iraq,Israel,Jordan,Lebanon,Pakistan,Palestine,Sudan,Syria,Turkey",,from associated place coordinates,,,,Macedonian-Seleucid/Ptolemaic/Attalid/Greco-Bactrian
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/hellenistic-parthian-middle-east,Hellenistic-Parthian Middle East (330 BC - AD 226),Hellenistic-Parthian,,,-330,226,ISO8601,Syria,,from associated place coordinates,,,,Seleucid-Early Roman-Arsacid Middle East
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/hellenistic-roman-early-empire,Hellenistic-Roman Early Empire (330 BC - AD 300),Hellenistic-Roman Early Empire,,,-330,300,ISO8601,"Albania,Cyprus,Egypt,France,Germany,Greece,Israel,Italy,Jordan,Lebanon,Libya,Luxembourg,Morocco,Palestine,Spain,Syria,Tunisia,Turkey",,from associated place coordinates,,,,Mediterranean
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/ilkhanate-middle-east,Ilkhanate Middle East (AD 1258-1335),Ilkhanate,,,1258,1335,ISO8601,"Afghanistan,Egypt,Georgia,Iran,Iraq,Israel,Jordan,Lebanon,Palestine,Saudi Arabia,Syria,Turkey",,from associated place coordinates,,,,"Ilkhanid, Hulagu, Early Mongol"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/iron-age-britain,Iron Age Britain (ca. 800 BC/BCE - ca. 100 AD/CE),Iron Age,,,-800,100,ISO8601,"United Kingdom,Ireland",,from associated place coordinates,,,,A long time period associated with Iron Age Britain.
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/iron-age-italy-latial-culture-i-1000-900-bc,"Iron Age Italy (Latial Culture I, 1000-900 BC)",Iron Age,,,-1000,-900,ISO8601,Italy,,from associated place coordinates,,,,"Latial I is concentrated around Rome, the Alban Hills, and the Monti della Tolfa."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/iron-age-southern-levant,Iron Age Southern Levant,Iron Age,,,-1200,-550,ISO8601,"Egypt,Israel,Jordan,Lebanon,Palestine,Syria",,from associated place coordinates,,,,
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/khedivate-egypt,Khedivate Egypt (AD 1800-1922),Khedivate,,,1800,1922,ISO8601,"Cyprus,Djibouti,Egypt,Iran,Iraq,Israel,Jordan,Lebanon,Palestine,Saudi Arabia,Sudan,Syria,Turkey,Yemen",,from associated place coordinates,,,,"Muhammed Ali-Khedivate Egypt, Alawiyya Egypt, Anglo-Egyptian"
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/khwarezmian-middle-east,Khwarezmian Middle East (AD 1077-1258),Khwarezmian,,,1077,1258,ISO8601,"Afghanistan,Georgia,Iran,Iraq,Saudi Arabia",,from associated place coordinates,,,,Khwarezmid
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/late-antique,Late Antique (AD 300-AD 640),Late Antique,,,300,640,ISO8601,"Afghanistan,Albania,Algeria,Andorra,Armenia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Bosnia and Herzegovina,Bulgaria,China,Croatia,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Djibouti,Egypt,Ethiopia,France,Georgia,Germany,Gibraltar,Greece,Guernsey,Hungary,India,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Lebanon,Libya,Liechtenstein,Luxembourg,Macedonia,Malta,Moldova,Monaco,Montenegro,Morocco,Nepal,Netherlands,Norway,Oman,Pakistan,Palestine,Poland,Portugal,Republic of the Congo,Romania,Russia,Saudi Arabia,Serbia,Slovakia,Slovenia,Somalia,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Syria,Tajikistan,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,United Arab Emirates,United Kingdom,Uzbekistan,Vatican City,Yemen",,from associated place coordinates,,,,"The Late Antique period in Greek and Roman history. For the purposes of Pleiades, this period is said to begin in the year 300 and to end in the year 640 after the birth of Christ."
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/late-antique-sasanian-middle-east,Late Antique/Sasanian Middle East (AD 300-640),Late Antique/Sasanian,,,300,640,ISO8601,"Afghanistan,Egypt,Greece,Iran,Iraq,Israel,Jordan,Lebanon,Palestine,Saudi Arabia,Sudan,Syria,Turkey,Turkmenistan",,from associated place coordinates,,,,ME
,Pleiades,eng,latn,https://www.zotero.org/groups/periodo/items/VKAZ7WEG,,TRUE,http://pleiades.stoa.org/vocabularies/time-periods/late-antique-late-byzantine,Late Antique-Late Byzantine (AD 300-1450),Late Antique-Late Byzantine,,,300,1450,ISO8601,"Cyprus,Greece,Iraq,Syria,Turkey",,from associated place coordinates,,,,ME
